Name	Category	Latitude	Longitude
Lowe's Home Improvement	Home improvement store	41.3692579	-72.159893
Lowe's Home Improvement	Home improvement store	42.2376641	-72.2759788
Lowe's Home Improvement	Home improvement store	41.8141188	-72.7152129
Lowe's Home Improvement	Home improvement store	41.9804844	-71.5070488
Lowe's Home Improvement	Home improvement store	41.6035938	-72.6974253
Lowe's Home Improvement	Home improvement store	41.6598188	-72.7204042
Lowe's Home Improvement	Home improvement store	41.6824157	-71.4971812
Lowe's Home Improvement	Home improvement store	41.7203265	-71.4664878
Lowe's Home Improvement	Home improvement store	41.8635597	-71.4553375
Lowe's Home Improvement	Home improvement store	42.292292	-71.7729672
Lowe's Home Improvement	Home improvement store	41.7966839	-71.4443055
Lowe's Home Improvement	Home improvement store	41.9363227	-71.3468908
Lowe's Home Improvement	Home improvement store	41.611711	-72.9040149
Lowe's Home Improvement	Home improvement store	42.2816991	-71.6415051
Lowe's Home Improvement	Home improvement store	41.673296	-72.843288
Lowe's Home Improvement	Home improvement store	42.3534942	-72.5637546
Exterior Project Services	Contractor	41.8399855	-71.8804591
Exterior Project Services	Contractor	41.5870411	-71.9962581
Exterior Project Services	Contractor	41.8088279	-72.5533721
Exterior Project Services	Contractor	41.814145	-72.7150732
Exterior Project Services	Contractor	42.1447802	-72.4912723
Exterior Project Services	Contractor	41.3696697	-72.1597091
Exterior Project Services	Contractor	41.796755	-71.4441198
Exterior Project Services	Contractor	41.6595796	-72.7210858
Exterior Project Services	Contractor	42.2376641	-72.2759788
Exterior Project Services	Contractor	42.2922008	-71.7735542
Exterior Project Services	Contractor	41.9801473	-71.5072563
Exterior Project Services	Contractor	41.8633939	-71.4556176
Exterior Project Services	Contractor	41.7209588	-71.4661664
Exterior Project Services	Contractor	41.9381658	-71.3462459
Exterior Project Services	Contractor	42.1628962	-71.5045119
Exterior Project Services	Contractor	41.6831676	-71.4976392
Exterior Project Services	Contractor	41.6035939	-72.6974258
Exterior Project Services	Contractor	42.2816991	-71.6415051
Exterior Project Services	Contractor	42.3535523	-72.5637378
Exterior Project Services	Contractor	41.7986151	-71.3278801
92 Old Barnes Rd	Wallingford, CT 06492	41.4864521	-72.806944
S & Z Food Inc		41.4703991	-72.8169756
Captain Thomas Blvd	West Haven, CT 06516	41.2579447	-72.9522653
West Haven	Connecticut 06516	41.2705484	-72.9469711
Big Lots	Discount store	41.5461564	-72.093921
Big Lots	Discount store	42.0579333	-71.8648334
Big Lots	Discount store	41.8059879	-72.5612028
Big Lots	Discount store	41.7687893	-72.6029259
Big Lots	Discount store	42.0932093	-72.5011706
Big Lots	Discount store	42.0942333	-72.6058434
Big Lots	Discount store	42.2022035	-71.8399002
Big Lots	Discount store	41.5563517	-72.6809249
Big Lots	Discount store	41.6650814	-72.7218773
Big Lots	Discount store	42.1253308	-71.5156583
Big Lots	Discount store	41.7098927	-71.3991388
Big Lots	Discount store	42.3423327	-72.6436203
Big Lots	Discount store	41.797959	-71.3361337
Big Lots	Discount store	41.7745397	-72.5323788
Big Lots	Discount store	42.0819223	-71.38495
Big Lots	Discount store	41.9357393	-71.2872602
Big Lots	Discount store	41.700137	-72.9027689
Big Lots	Discount store	41.4878682	-72.8073993
Big Lots	Discount store	42.2577142	-71.4267891
Big Lots	Discount store	41.2856594	-72.8810843
Haircuts Plus	Beauty salon	41.4878575	-72.8075981
Haircuts Plus	Hair salon	42.1787742	-71.2208381
Cuts Plus Hair Salon	Beauty salon	41.8396517	-71.8753995
Haircuts Plus	Hair salon	42.8457455	-71.3601604
Fast Cuts Plus	Hair salon	41.7340501	-72.83755
Haircuts Plus	Hair salon	44.41198	-73.2143992
Haircuts Plus	Hair salon	44.4677743	-73.1740482
Haircuts Plus	Hair salon	43.637154	-70.2546814
Sandy Hook Elementary School	Elementary school	41.419961	-73.2773997
Sandy Hook	Newtown, CT	41.4218208	-73.2833176
Sandy Hook	Middletown, NJ	40.4333496	-73.9885498
Sandy Hook parking	Park	40.406225	-73.978136
Sandy Hook Promise	Non-profit organization	41.4143199	-73.3053775
Sandy Hook Beach	Beach pavillion	40.4279165	-73.9860501
Sandy Hook Lighthouse	Lighthouse	40.4617243	-74.0019952
Sandy Hook Volunteer Fire & Rescue	Fire station	41.42258	-73.2780039
Sandy Hook Unit	Tourist attraction	40.4457714	-73.9908599
South Beach - Area B Sandy Hook New Jersey	Public beach	40.4074634	-73.9784316
Sandy Hook Diner	Diner	41.419829	-73.2830597
Sandy Hook	National park	40.439669	-73.9887047
Will Biestek Real Estate	Real estate agents	41.4901758	-72.8078476
Yummy Asian Fusion	Asian fusion restaurant	41.4901758	-72.8078476
Ross-Russell David A MD	Family practice physician	41.4901758	-72.8078476
Bruegger's Bagels	Bagel shop	41.719096	-72.6142893
Bruegger's Bagels	Bagel shop	41.7616369	-72.7424768
Bruegger's Bagels	Bagel shop	41.8073618	-72.8274995
Bruegger's Bagels	Bagel shop	41.4869171	-72.8091484
Bruegger's Bagels	Bagel shop	42.3190243	-72.630001
Bruegger's Bagels	Bagel shop	42.3781111	-72.5202772
Bruegger's Bagels	Bagel shop	42.2961533	-71.2984183
Bruegger's Bagels	Bagel shop	41.310519	-72.922367
Bruegger's Bagels	Bagel shop	42.3470076	-71.2460643
Bruegger's Bagels	Bagel shop	42.3413471	-71.1208709
Bruegger's Bagels	Bagel shop	42.3575985	-71.0585658
Bruegger's Bagels	Bagel shop	42.3970681	-71.1753666
Bruegger's Bagels	Bagel shop	42.3397537	-71.1083651
Bruegger's Bagels	Bagel shop	42.4349748	-71.2348473
Bruegger's Bagels	Bagel shop	42.3546033	-71.0548548
Bruegger's Bagels	Bagel shop	42.4536989	-71.1377017
Bruegger's Bagels	Bagel shop	41.2675892	-73.0010061
Bruegger's Bagels and Jamba Juice	Bagel shop	42.4908847	-71.274642
Bruegger's Bagels	Bagel shop	42.296435	-71.1570096
Bruegger's Bagels	Bagel shop	42.2495889	-70.9074208
Evergreen Way	Washington	47.9097223	-122.2394703
Almaty	Алматы	43.2220146	76.8512485
Juniper Hill Village	Non-profit organization	41.7930775	-72.2520975
Quebrada Limón	Ponce	18.0580267	-66.6742101
Nur-Sultan	Нұр-Сұлтан	51.1605227	71.4703558
Yesil District	Есіл ауданы	51.099359	71.3778764
Ave 1	Scarborough, ME 04074	43.5421232	-70.3411558
Restaurante Dragón Dorado	Chinese restaurant	13.6783006	-89.2685428
Restaurante Dragon Dorado	Chinese restaurant	13.6795941	-89.2739018
Santa Cruz	California	36.9741171	-122.0307963
2 Birchwood Heights Rd	Storrs, CT 06268	41.794859	-72.2360284
La Tartine	Mediterranean restaurant	39.9599858	-75.606828
Stepanenko Rostyslav DDS	Dentist	41.7888514	-72.2266864
Dr. Ross L. Winakor, MD	Doctor	41.8260058	-72.273822
Mansfield Family Practice LLC: Dardick Kenneth R MD	Doctor	41.8260107	-72.2738509
48 South St	Willimantic, CT 06226	41.7077821	-72.2097524
Cll Corona	Fountain, CO 80817	38.7051599	-104.6998929
Cll Corona	California 92592	33.5529299	-116.9498249
Calle Corona	Dorado, 00646	18.4408606	-66.2860634
Calle Corona	El Laurel	19.6466568	-99.1113619
Calle Corona	El Laurel	19.6466568	-99.1113619
Calle Corona	Toa Alta 00953	18.3789842	-66.2606205
Av Ramón Corona	Zona Centro	20.6723859	-103.3463674
Calle Ramón Corona	Teocuitatlán de Corona, Jal.	20.0894397	-103.3769594
Ateneu Cooperatiu La Baula & La Troca	Restaurant	41.6187709	0.6323994
Restaurante La Baula	Pizza restaurant	10.2975657	-85.8396243
hotel in the shade		10.2977082	-85.8397092
Surfing Coconut Surf School	Surf school	10.2976762	-85.8394573
Tamarindo	Guanacaste Province	10.2992746	-85.8371058
Manchester Honda	Honda dealer	41.7958528	-72.5536107
Manchester Sports Center, Inc.	Corporate office	41.7958554	-72.5529609
4 George Dr	Willington, CT 06279	41.8864694	-72.2978631
4 George Dr	Vernon, CT 06066	41.8596081	-72.4911568
Ulitsa Adelya Kutuya	улица Аделя Кутуя	55.7764689	49.1857546
QIWI	ATM	59.9132508	30.2816254
Qiwi	ATM	55.7411123	37.4153106
Qiwi терминал	ATM	55.8721038	37.1229509
Qiwi	Toll booth	47.2647744	39.674256
Qiwi	Toll booth	47.2881817	39.7147161
Qiwi	Toll booth	47.2674136	39.7086
Qiwi	Toll booth	47.2799973	39.7144087
Qiwi	Toll booth	47.2491875	39.7470324
Qiwi	Toll booth	59.8284658	30.3978331
Qiwi	Mobile money agent	55.766806	37.407992
QIWI (терминалы оплаты)	ATM	55.771235	49.221023
Qiwi	Toll booth	47.2957056	39.7046297
QIWI - Центральный офис КИВИ Банк	Bank	55.6376367	37.6001112
Qiwi	Toll booth	47.2602581	39.7174017
Qiwi	Toll booth	56.82714	60.5912921
Qiwi	Toll booth	55.039478	61.377881
QIWI	Toll booth	43.3106238	45.1566197
Терминал QIWI	ATM	49.9387405	82.571193
Qiwi	Toll booth	55.108282	61.611126
Qiwi	Toll booth	54.3036301	48.3472894
Elektrostroyindustriya	ЭлектроСтройИндустрия	55.7864012	49.1737447
Проектная мастерская №16	Building design company	55.8264465	49.0780631
ПРОЕКТНАЯ МАСТЕРСКАЯ № 16		55.7864012	49.1737447
AR Metallizing Ltd.	Manufacturer	42.0788146	-71.4379465
A R Tool	Machine shop	41.615558	-72.767234
AR Express Inc	Trucking company	41.9094904	-72.6131751
Ar-Ro Engineering Co	Machine shop	41.978389	-71.523114
ar painting and renovation	Contractor	41.87071	-71.39737
AR Express	Courier service	41.7736779	-72.6528488
A R Automobile Glass	Auto glass shop	42.0645396	-72.5125863
A. R. Mazzotta Employment Specialists	Employment agency	41.561313	-72.6526245
A.R.Mazzotta	Employment agency	41.5613158	-72.6527097
A R Zukowski Plumbing & Heating	Heating contractor	42.1311742	-72.6684514
A R Physicians Exchange	Doctor	41.8081612	-71.4399741
AR Marine Service	Towing service	41.5715069	-71.443945
A R Lawn Tower	Landscaper	42.2395974	-71.4305657
Ar-Rahman Halal Meat & International Foods	Butcher shop	42.102409	-72.6102988
Ar Sos	Consultant	41.6898911	-72.8490853
AR Powerstream	Cleaning service	41.8121964	-71.372264
A R Carvalho Landscaping	Landscaper	42.42996	-71.56538
A R Bucci Insurance Agency Inc	Insurance agency	41.860129	-71.467844
A R Associates	Tax preparation service	41.597416	-71.250677
A R Mello Son Excavating Inc	Excavating contractor	41.8109835	-71.2980147
Alaska		64.2008413	-149.4936733
Lumen - Saint-Eustache	Electrical supply store	45.572193	-73.9046913
Lumen - Lachenaie	Electrical supply store	45.7141097	-73.6197756
Lumen Inc	Business management consultant	42.3870664	-71.3055471
Lumen - Joliette	Electrical supply store	46.0143704	-73.4534505
LUMEN ARCHITECTURE, PLLC	Consultant	40.7354894	-73.9888163
Lumen - Gatineau	Electrical supply store	45.4620916	-75.7364722
Lumen - Saint-Georges	Electrical supply store	46.1310656	-70.6835749
Lumen Studio, Inc.	Lighting consultant	42.6498981	-71.3172894
Lumen - Sherbrooke	Electrical supply store	45.3931802	-71.9707877
Lumen - Pointe-Claire (Comptoir)	Electrical supply store	45.4687172	-73.8064079
Lumen Christi Health Care Inc	Home health care service	42.2733298	-71.0321299
Lumen - Trois-Rivières	Electrical supply store	46.3369643	-72.5775642
Lumen - Québec	Electrical supply store	46.8342575	-71.2780555
Lumen Lighting Supply	Light bulb supplier	40.6985308	-73.9580699
Lumen - Laval	Electrical supply store	45.5866088	-73.7395503
Lumen Charlestown		42.3795835	-71.061082
Lumen	Electrical supply store	45.5601182	-73.7973279
Lumen - Lévis	Electrical supply store	46.7556221	-71.179116
Lumen Gallery	Art gallery	40.7619288	-73.9650017
Lumen	Electrical supply store	45.4979951	-73.6484374
Kazan	Казань	55.7878944	49.1233294
ECCA Cardiologists	Cardiologist	41.783616	-72.525419
ECCA	Cardiologist	41.8214762	-72.5552814
ECCA	Cardiologist	41.7739595	-72.6955377
Khanna Parveen MD Facc	Doctor	41.783616	-72.525419
Venkateswara Narla, MD	Cardiologist	41.783616	-72.525419
Venkateswara Narla, MD	Cardiologist	41.7881411	-72.523955
Thomas Knox, MD	Cardiologist	41.7739595	-72.6955377
Thomas Knox, MD	Cardiologist	41.783616	-72.525419
Thomas Knox, MD	Cardiologist	41.7881411	-72.523955
Thomas Knox, MD	Cardiologist	41.8214762	-72.5552814
Thomas Edward Knox, M.D.	Psychiatrist	41.288713	-73.4954599
Whittemore Park	Conway, SC 29527	33.8348921	-79.0675375
Pacific MediSpa	Medical spa	10.3082527	-85.8308296
Pacifique Medi.Spa	Spa	47.2554652	-122.4939232
Princeton Center for Plastic Surgery/Thomas A. Leach, MD	Doctor	40.392054	-74.654005
Pacific Medispa & Regenerative Medicine	Medical spa	20.8881326	-156.4689276
Guanacaste Dental	Dentist	10.3084012	-85.8308977
Clinica Dental Dra Noelia Gutierrez	Dentist	10.2593941	-85.5848958
LS Dental Clinic Costa Rica	Dental implants periodontist	10.5539947	-85.6926021
Arte Dental Guanacaste	Dental clinic	10.627426	-85.44089
Clínica Dental OCI Tamarindo	Dental clinic	10.299095	-85.8412899
Dental Center Drs. Parra	Dental clinic	10.6313983	-85.4461346
North Pacific Dental	Dentist	10.314623	-85.8039754
Clínica Dental Sonrisas Brillantes	Dental clinic	10.373331	-85.783018
Tamarindo Dentist	Dentist	10.3082911	-85.8304833
Nicoya Dental	Dental clinic	10.1513986	-85.4523161
Nosara Dental	Dentist	9.9454172	-85.6650106
Clínica Dental OCI Liberia	Dental clinic	10.638459	-85.432667
Pacific Smile Dental Care	Dental clinic	10.309598	-85.831046
Clínica Dental Solera	Dental clinic	10.6283021	-85.4378129
Clínica Dental Tinoco	Dental clinic	10.6289028	-85.4427022
Montezuma Dental Care	Dental clinic	10.6360181	-85.4404986
CR Dental	Dental implants periodontist	10.1382181	-85.4467243
Sonrisa Liberia	Dentist	10.6283278	-85.4411682
CLINICA DENTAL	Dental clinic	10.6261806	-85.4380704
Holistic Dental	Dental clinic	10.6190173	-85.4629549
Duke's Twenty One Sports Bar (21 West)	Sports bar	42.0480244	-71.8897695
21 Oak	Vegetarian restaurant	41.7694051	-72.5195197
21 Day Firm Programs by Jennifer Reynolds	Weight loss service	41.9568395	-72.0694924
Forever 21	Clothing store	41.8073705	-72.5455722
CENTURY 21 AllPoints Realty	Real estate agency	41.6587504	-72.3645914
Forever 21	Clothing store	41.4763404	-71.9620183
CENTURY 21 AllPoints Realty	Real estate agency	41.7873856	-72.5237268
Forever 21	Clothing store	41.7235638	-72.7630608
Forever 21	Clothing store	42.2024679	-71.8343897
Forever 21	Clothing store	41.3742102	-72.1455468
Forever 21	Clothing store	41.8266676	-71.4167138
Mesa 21	Portuguese restaurant	41.7168011	-71.1536133
Style 21	Dress store	41.7938603	-71.4451495
Hartford 21	Apartment building	41.7674529	-72.6760612
Century 21 Lake Realty	Real estate agency	42.0587525	-71.8671783
Century 21 Clemens Group: Glastonbury	Real estate agents	41.720706	-72.613872
Forever 21	Clothing store	42.1688701	-72.6412948
Forever 21	Clothing store	41.9466745	-71.3504161
CENTURY 21 Classic Homes	Real estate agency	41.7106651	-72.6084737
AMC Palisades 21	Movie theater	41.0978559	-73.9564486
Pushkin St	Rock Run Township, IL 61070	42.3731136	-89.4778632
Ebay Dropoff Center	E-commerce service	41.5076161	-72.1525332
Icansellyourstuff eBay Selling Assistant eBay Seller	Computer service	41.9391177	-72.6505506
ebay	Corporate office	40.7401747	-73.9951116
Ebay Store Sold It Norwalk	Auction house	41.1571251	-73.4229244
Judy Meyers -- SELL YOUR STUFF on eBay & other sites	Consignment shop	41.0901858	-73.9165285
Piermontbike eBay	E-commerce service	41.0412823	-73.9150177
Mr Ebay	Internet marketing service	42.7560384	-71.4571394
We Do eBay for You	Construction company	41.3692037	-72.9158672
iSold It on eBay	Internet marketing service	40.6761816	-73.0298156
eBay International AG	Corporate campus	52.4066554	13.1871034
eBay accounts for sale	Business to business service	40.7252266	-73.9972824
The Magnet Shoppe at eBay	Banner store	40.4681086	-74.3342361
East Coast Video & Auction it Today on eBay	Video store	40.7860277	-74.1535273
Make $1000 a Month on eBay	Business development service	43.2262381	-71.7184421
Ploschad' Tukaya	Subway station	55.786113	49.124036
Ploshchad Tukaya	Transport interchange	55.787212	49.122051
Kolet	کلت	36.676296	53.383434
Staldi	6083 Hasliberg	46.7548001	8.1662252
Ploshchad' Tukaya	площадь Тукая	55.7872805	49.1216859
Ploshchad Tukaya	Transport interchange	55.787212	49.122051
Les Cheveux Salon	Hair salon	41.7612365	-72.743022
Les Cheveux Unisex Hair Salon	Beauty salon	42.392769	-71.567232
Playa Langosta	Guanacaste Province	10.2910407	-85.8499032
San Pedro	Los Angeles, CA	33.7360619	-118.2922461
Maharaja Indian Restaurant	Indian restaurant	41.760025	-72.195294
Le Grand Comptoir	French restaurant	40.6430746	-73.7823821
Chocolate Anthology-(No Storefront at this location, see website for more information)	Chocolate shop	41.8963525	-70.9303866
487 Storrs Rd	Mansfield Center, CT 06250	41.7615026	-72.1969356
PRIME AE Group, Inc	Construction company	41.7138759	-72.6436254
International Asset Group	General contractor	40.9549539	-72.8495982
Arpin International Group	Mover	41.6561539	-71.4986371
Fortunato Construction Group	Construction company	41.6345165	-72.7592649
Hotelco International Acquirements	Construction company	40.7551055	-73.9862092
Cityscapes International Realty Group	Real estate agency	42.348581	-71.085399
ArtPlay	Art center	33.5007546	-86.7985443
салон красоты le ange астана	Beauty salon	51.0912829	71.4123344
Ayman-Sholpan St	Nur-Sultan 020000	51.1402353	71.4033656
Steps Lounge	Lounge	52.1293534	-106.6658607
Parlor	Cocktail bar	52.1264633	-106.6647376
PiNK Lounge And Nightclub	Night club	52.1322518	-106.6692612
Bar Gusto	Restaurant	52.1186167	-106.6565333
Earls Kitchen + Bar - Takeout & Delivery	Restaurant	52.136891	-106.659574
The Cave	Restaurant	52.1143613	-106.614182
Flint	Bar	52.1261472	-106.665375
The Hose and Hydrant Brew Pub	Brewpub	52.1186764	-106.6557694
Crackers	Pub	52.1678729	-106.6232592
Amigos Cantina	Bar	52.11752	-106.654314
Aroma Resto Bar	Mediterranean restaurant	52.124598	-106.661544
Dino's Bar and Grill	Bar & grill	52.1380556	-106.5991667
Crazy Cactus	Pub	52.1255268	-106.6637974
