Name	Category	Latitude	Longitude	newType
Lot A	Parking lot	41.313111600000006	-72.957651	Professional & Other Places
Parking lot A	Parking lot	41.7759802	-72.7006417	Professional & Other Places
Lot A	Parking lot	42.0784933	-71.2837429	Professional & Other Places
UConn Lot C (Commuter Lot)	Parking lot	41.8134054	-72.2683115	Professional & Other Places
Park and Ride Lot A	Park & ride	41.3808941	-72.882059	Outdoors & Recreation
Readville - Lot A	Parking lot	42.2386169	-71.1342969	Professional & Other Places
Parking Lot A	Parking lot	41.001442100000006	-72.2944788	Professional & Other Places
Lot W	Parking lot	41.817575700000006	-72.2569971	Professional & Other Places
Lot A	Parking lot	42.6764686	-73.8040066	Professional & Other Places
Lot A	Parking lot	41.116873	-74.1550083	Professional & Other Places
Lot X	Parking lot	41.807635999999995	-72.2599551	Professional & Other Places
Parking Lot A	Parking lot	41.127225700000004	-74.238117	Professional & Other Places
LOT A	Parking lot	40.5100011	-74.2704383	Professional & Other Places
Windsor Commuter Lot	Park & ride	41.8171726	-72.6828787	Outdoors & Recreation
Mansfield Hollow State Park Parking Lot	State park	41.7612485	-72.1813784	Outdoors & Recreation
Union Town Hall's Parking lot	Parking lot	41.9972286	-72.1519335	Professional & Other Places
Love A Lot Day Care	Day care center	41.759049100000006	-71.9261686	Shop & Service
Airline State Park Trail	Parking lot	41.7122041	-72.2224413	Professional & Other Places
Connecticut Park & Ride	Park & ride	41.886225200000005	-72.3096754	Outdoors & Recreation
Flow Cytometry Core Facility	Medical Center	41.729834999999994	-72.7895365	Shop & Service
Flow Cytometry Core Facility	Medical laboratory	42.362281700000004	-71.0662583	Professional & Other Places
199 Standish Rd	Coventry, CT 06238	41.779070000000004	-72.331028	Outdoors & Recreation
North Canaan	Connecticut	42.0241794	-73.3240842	Outdoors & Recreation
University-Ct Health Sys-Nuclear	Doctor	41.7300914	-72.7905955	Professional & Other Places
Dr. Jonathan M. Covault, MD	Doctor	41.7300914	-72.7905955	Professional & Other Places
Dr. Joseph Walker, MD	Orthopedic surgeon	41.7300914	-72.7905955	Professional & Other Places
Dr. Joel B. Levine, MD	Oncologist	41.7300914	-72.7905955	Professional & Other Places
Dr. Thomas E. Rockland, MD	Doctor	41.7679391	-72.654014	Professional & Other Places
Rockland Thomas E MD	Doctor	41.7300914	-72.7905955	Professional & Other Places
Dr. Kanwar P. Singh, MD	Doctor	41.7300914	-72.7905955	Professional & Other Places
University-Ct Radiation-Onclgy	Doctor	41.7300914	-72.7905955	Professional & Other Places
University-Ct Radiation-Onclgy: Dowsett Robert J MD	Doctor	41.734494700000006	-72.7953448	Professional & Other Places
WCMG Danbury Radiation Oncology	Oncologist	41.4050552	-73.444497	Professional & Other Places
Radiation Oncology (Griffin Hospital)	Hospital department	41.3372066	-73.0910752	Professional & Other Places
Connecticut Radiation Oncology	Hospital department	41.77315	-72.6997833	Professional & Other Places
Trumbull Radiation Oncology Center	Medical clinic	41.227342	-73.2432929	Professional & Other Places
Uconn Medical Group-Sports Med	Hospital	41.7300914	-72.7905955	Professional & Other Places
Elite Sports Medicine at Connecticut Children's Medical Center	Physical therapist	41.7280446	-72.801723	Professional & Other Places
UConn Musculoskeletal Institute	Medical office	41.7333679	-72.7912014	Outdoors & Recreation
Dorsky David I MD	Doctor	41.7300914	-72.7905955	Professional & Other Places
David I. Dorsky, MD	Infectious disease physician	41.714129	-71.13861	Outdoors & Recreation
Dr. Mary M. Sanders, MD	Pathologist	41.7300914	-72.7905955	Professional & Other Places
Office of the Dean	University	41.7734042	-72.6739222	College & University
Office of the Dean	University	42.39823	-72.5264908	College & University
Brown University Office of the Dean Of Medicine and Biological Sciences	Association or organization	41.82695220000001	-71.4011335	Shop & Service
UConn Health: Office of the Dean	University	41.7300914	-72.7905955	College & University
Office of the Dean	University	40.7453305	-73.9801333	College & University
Yale School of Medicine: Dean's Office	Hospital	41.3031149	-72.933784	Professional & Other Places
Dean's Office	University	42.386584899999995	-72.5247818	College & University
School of Arts and Sciences Dean's Office	University	40.4994242	-74.44709	College & University
UMass Lowell College of Health Sciences Dean's Office	School	42.6418186	-71.335495	Professional & Other Places
Azrin Michael A MD	Doctor	41.7300914	-72.7905955	Professional & Other Places
Dr. Prerna Sinha, MD	Doctor	41.7300914	-72.7905955	Professional & Other Places
Durrani Jehangir MD	Doctor	41.7300914	-72.7905955	Professional & Other Places
Durrani Jehangir MD	Ophthalmologist	41.7678336	-72.6540055	Outdoors & Recreation
Schulman Peter MD	Cardiologist	41.7300914	-72.7905955	Travel & Transport
VA Medical Center-Newington: Schulman Peter MD	Doctor	41.7025852	-72.7409713	Professional & Other Places
Dr. John K. Menoutis, MD	Doctor	41.7300914	-72.7905955	Professional & Other Places
Dr. George A. Kuchel, MD	Doctor	41.7300914	-72.7905955	Professional & Other Places
Dr. Rajiv Y. Chandawarkar, MD	Doctor	41.7300914	-72.7905955	Professional & Other Places
Martin Luther King Jr Dr at Bramhall Ave	Transport interchange	40.715269	-74.074953	Travel & Transport
Martin Luther King, Jr. Elementary School PTO	Elementary school	41.837715	-71.4033719	Professional & Other Places
McDonald's	Fast food restaurant	41.6716892	-72.7765086	Food
Dr. Martin Luther King, Jr. School	Elementary school	42.3668376	-71.1128577	Professional & Other Places
Lansing Building Products	Building materials store	41.085117700000005	-73.4282446	Shop & Service
Stone Techniques	Marble contractor	41.080130600000004	-73.4288836	Shop & Service
Dr. Martin Luther King, Jr. Statue	Museum	40.8985784	-74.0322136	Arts & Entertainment
Sky Zone Trampoline Park	Amusement center	41.079724299999995	-73.4301241	Shop & Service
SONO Field House	Sports complex	41.0791381	-73.4279318	Travel & Transport
Webster Street Municipal Parking Lot	Parking lot	41.100113799999995	-73.4203618	Professional & Other Places
UPS Customer Center	Shipping and mailing service	41.0893718	-73.4266767	Shop & Service
Martin Luther King Jr Dr at Bidwell Ave	Transport interchange	40.706663	-74.0840315	Travel & Transport
Wahlgren's Driving Academy	Driving school	42.2670241	-71.8008582	Professional & Other Places
IDI Distributors	Insulation materials store	41.0793749	-73.4296335	Shop & Service
Van Dyk Recycling Solutions	Corporate office	41.079569799999994	-73.4300381	Professional & Other Places
Overtime Athletics	Athletic field	41.0790528	-73.4278737	Outdoors & Recreation
Tuff Lawn Lawn Service, Inc.	Lawn care service	41.0821327	-73.4290083	Shop & Service
33 Martin Luther King Jr. Drive Parking Lot	Parking lot	33.750823700000005	-84.3884098	Professional & Other Places
Martin Luther King Jr Dr at Union St	Transport interchange	40.714353499999994	-74.0757615	Travel & Transport
Fountain Park	Park	40.597012799999995	-75.4769743	Outdoors & Recreation
Philadelphia	Pennsylvania	39.9525839	-75.1652215	Outdoors & Recreation
543 Long Mountain Rd	New Milford, CT 06776	41.6510519	-73.4672955	Travel & Transport
New Milford	Connecticut	41.57704329999999	-73.4085463	Outdoors & Recreation
Cider Mill Rd	Mansfield, CT 06250	41.739	-72.2609177	Outdoors & Recreation
Cider Mill Rd	Tolland, CT 06084	41.859435999999995	-72.3688503	Travel & Transport
Cider Mill Rd	Andover, CT 06232	41.7350075	-72.3706653	Outdoors & Recreation
Cider Mill Rd	Ellington, CT 06029	41.9095023	-72.4475412	Outdoors & Recreation
Cider Mill Connector	Tolland, CT 06084	41.867406200000005	-72.36632	Travel & Transport
Durham	North Carolina	35.99403289999999	-78.898619	Outdoors & Recreation
First Transit UCONN	Bus company	41.8106588	-72.2612675!3m4!1s0x89e68a47129e6341:0x8e8745b36d102725!8m2	Travel & Transport
Purchasing Department, University of Connecticut	University department	41.8106588	-72.2612675!3m4!1s0x89e68be5b4180779:0x4b969ee2a78349de!8m2	Outdoors & Recreation
University Of Connecticut Transportation Services	Transportation service	41.8106588	-72.2612675!3m4!1s0x89e68a463359979f:0xb416bf896aa6e402!8m2	Travel & Transport
64 Harry Agganis Way	Boston, MA 02215	42.3528749	-71.1182412	Outdoors & Recreation
Tripoli	طرابلس	32.887209399999996	13.1913383	Professional & Other Places
CT-66	Connecticut	41.7331116	-72.1843209	Outdoors & Recreation
Scotts Corners	New York 10576	41.1892625	-73.5506805	Outdoors & Recreation
Lawrence E. Venis, EdM, ATC	Sports medicine physician	42.3521902	-71.1177298	Travel & Transport
Boston University: Agganis Arena	Arena	42.3521974	-71.1177052	Arts & Entertainment
98 Strong Ave	Vernon, CT 06066	41.868212899999996	-72.4729252	Outdoors & Recreation
Mulino’s	Italian restaurant	42.3191097	-72.6275495	Outdoors & Recreation
Mulino's of Westchester	Restaurant	41.0301849	-73.766751	Food
Il Mulino New York - Hamptons	Italian restaurant	40.9496711	-72.2395183	Outdoors & Recreation
Il Mulino New York - Downtown	Italian restaurant	40.729751	-73.999147	Outdoors & Recreation
Mulino's at Lake Isle	Wedding venue	40.96695	-73.8068462	Professional & Other Places
Il Mulino Long Island	Italian restaurant	40.7976602	-73.6658885	Outdoors & Recreation
IL Mulino USA	Corporate office	40.7624729	-73.9689819	Professional & Other Places
Il Mulino New York – Uptown	Takeout Restaurant	40.7641024	-73.9702399	Food
The Sierra Grille	Bar	42.319148	-72.627499	Nightlife Spot
Bishop's Lounge	Live music venue	42.319109999999995	-72.62755	Professional & Other Places
Northampton	Massachusetts	42.3250896	-72.6412013	Outdoors & Recreation
HERO Barber & Mercantile	Barber shop	42.318611100000005	-72.6280556	Shop & Service
19 Rustling Ridge Trail	Fort Mitchell, AL 36856	32.337056800000006	-85.0234378	Outdoors & Recreation
Stowe	Vermont 05672	44.46543320000001	-72.6874023	Outdoors & Recreation
UConn Health Procedures Center	Hospital	41.7306144	-72.7918418	Professional & Other Places
Salem Pentecostal Temple	Assemblies of God church	40.830079	-73.888601!3m4!1s0x89c2f4f80689db3f:0x8a52cb5e3c0decb1!8m2	Professional & Other Places
The Meeting Point	Community center	42.3068549	-71.1067019	Shop & Service
Meeting Place Church	Assemblies of God church	42.2759401	-71.4263649	Professional & Other Places
Ma Bell meeting place	Cafe	42.338469	-72.724937	Outdoors & Recreation
Meeting Place	Cafe	40.71091	-74.009845	Outdoors & Recreation
The Meeting House	Restaurant	42.0553769	-72.5538383	Food
The Meeting Place Restaurant & Bar	American restaurant	38.903919	-77.0390027	Outdoors & Recreation
Meeting House Pub	Pub	41.416097	-73.391905	Food
Hope - The Meeting Place	Place of worship	39.856984999999995	-74.949198	Professional & Other Places
Meeting Street Cafe	Restaurant	41.829455700000004	-71.4011901	Food
The Wings Meeting Place	Banquet hall	42.7763848	-78.7791718	Outdoors & Recreation
Meeting Place Church	Assemblies of God church	39.967729999999996	-76.750132	Professional & Other Places
The Meeting Place	Italian restaurant	43.1032059	-78.9118941	Outdoors & Recreation
Tupper Hill Rd	Monson, MA	42.034752000000005	-72.271413	Outdoors & Recreation
Tupper Hill Rd	Monson, MA 01057	42.0471898	-72.2747547	Outdoors & Recreation
Kent Ct	Ashford, CT 06278	41.8546504	-72.1739819	Travel & Transport
Upper Saddle River	New Jersey 07458	41.0584299	-74.0984756	Outdoors & Recreation
Inspire Bootcamp	Boot camp	41.05133	-74.117467	Outdoors & Recreation
Inspire Strength & Fitness	Personal trainer	42.9436407	-71.4349934	Travel & Transport
242 Lime Kiln Rd	Hopewell Junction, NY 12533	41.5208061	-73.814217	Outdoors & Recreation
1 Mansfield Hollow Rd Exd	Mansfield Center, CT 06250	41.75745	-72.1856698	Shop & Service
18 Brookline St	Webster, MA 01570	42.0476291	-71.8813725	Outdoors & Recreation
18 Brookline St	Worcester, MA 01603	42.24392329999999	-71.8461774	Outdoors & Recreation
Brookline Lunch	Breakfast restaurant	42.3637778	-71.1017139	Food
19 Brookline - Office Space	Commercial real estate agency	42.3636916	-71.1019437	Shop & Service
Regus - Massachusetts, Brookline - Coolidge Corner	Office space rental agency	42.3420167	-71.1204589	Shop & Service
Sonia Live Music Venue	Night club	42.3635006	-71.1016204	Outdoors & Recreation
108 Warrenton St	Springfield, MA 01109	42.1201708	-72.5327991	Outdoors & Recreation
Royale	Night club	42.3499921	-71.0655563	Outdoors & Recreation
Royale	Hamburger restaurant	40.725807	-73.977866	Food
China Royale	Chinese restaurant	41.448729799999995	-72.4745165	Outdoors & Recreation
Royale a Cabot Coach Builders Company	Manufacturer	42.7975907	-71.1083905	Shop & Service
Royale Coachworks	Auto body shop	41.7374851	-72.6692579	Shop & Service
Salon Royale	Hair salon	42.00734310000001	-71.5079747	Shop & Service
Royale Care Inc	Home health care service	42.2247513	-71.767176	Shop & Service
Tattoo Royale	Body piercing shop	42.0957685	-72.5513254	Travel & Transport
Bombay Royale	Indian restaurant	42.3168706	-72.6317729	Outdoors & Recreation
ROYALE Inc	Interior designer	41.3268115	-73.016653	Shop & Service
Cappuccino Royale	Caterer	42.060992399999996	-71.396327	Outdoors & Recreation
Diva Royale Drag Queen Dinner, Brunch & Cabaret Show	Performing arts group	42.3616916	-71.05697	Outdoors & Recreation
Royale Salon	Beauty salon	42.5249988	-70.9249093	Shop & Service
Oaklawn Opp Royale Apartments	Bus stop	41.774543	-71.468484	Travel & Transport
Palais Royale	Bar	42.6505869	-73.7657705	Nightlife Spot
Royale Haircutters	Barber shop	41.3324989	-73.2642709	Shop & Service
Royale Liquors	Liquor store	41.5745377	-73.0122917	Shop & Service
Diva Royale Drag Queens Show	Performing arts theater	41.3061876	-72.9305714	Outdoors & Recreation
The Royale Group	Distribution service	40.9208899	-74.0699427	Shop & Service
Guilt	Night club	42.349956299999995	-71.0658983	Outdoors & Recreation
Glam without the Guilt	Cosmetics store	40.7862859	-73.019978	Shop & Service
La Dolce Vita	Night club	42.3500656	-71.0655781	Outdoors & Recreation
La Dolce Vita	Bar	41.009111600000004	-73.6563688	Nightlife Spot
Caffe Dolce Vita	Italian restaurant	41.824206	-71.427085	Outdoors & Recreation
La Dolce Vita	Italian restaurant	40.18274829999999	-74.0119493	Outdoors & Recreation
Dolce Vita Ristorante	Italian restaurant	42.3628596	-71.0552033	Outdoors & Recreation
La Dolce Vita Events	Caterer	40.8362836	-73.919127	Outdoors & Recreation
La Dolce Vita Charters	Sightseeing tour agency	41.483693	-71.3264046	Shop & Service
La Dolce Vita	Italian restaurant	40.711383500000004	-75.2737042	Outdoors & Recreation
La Dolce Vita	Beauty salon	40.6597919	-73.6300642	Shop & Service
La Dolce Vita Wine Tours	Sightseeing tour agency	40.667514000000004	-73.97646	Shop & Service
La Dolce Vita	Beauty salon	40.2985466	-74.0152772	Shop & Service
La Dolce Vita Courthouse Bakery	Bakery	40.038559	-76.303517	Food
La Dolce Vita	Italian restaurant	38.63257	-75.180805	Outdoors & Recreation
Dolce Vita Cafe	Coffee shop	42.341243	-71.146613	Shop & Service
La Dolce Vita Spa For Wellness	Day spa	39.449428000000005	-75.7169245	Shop & Service
Cafe Dolce Vita	Italian restaurant	40.791784899999996	-73.5347908	Outdoors & Recreation
La Dolce Vita	Italian restaurant	45.406147999999995	-75.7131264	Outdoors & Recreation
Dolce Vita	Italian restaurant	40.6196946	-73.9188009	Outdoors & Recreation
La Dolce Vita	Italian restaurant	36.325532	-75.819676	Outdoors & Recreation
Cafe Dolce Vita	Italian restaurant	40.764526000000004	-73.3316256	Outdoors & Recreation
Joe Bermudez	Night club	42.349951000000004	-71.0656551	Outdoors & Recreation
B Hotel	Hotel	42.349937700000005	-71.0657944	Travel & Transport
Legacy Nightclub	Gay night club	42.3499924	-71.0659348	Outdoors & Recreation
Legacy Club of Boston	Club	42.3651761	-71.0612165	Outdoors & Recreation
99 Seaver Pl Parking	Parking lot	42.3502359	-71.0657808	Professional & Other Places
Favela Encantada @ Candibar	Night club	42.3500654	-71.0654299	Outdoors & Recreation
Switch Thursdays @ CandiBar	Gay night club	42.3500654	-71.0654299	Outdoors & Recreation
279 Tremont St Parking	Parking garage	42.3500654	-71.0654299	Professional & Other Places
